cell,lon,lat,ssp,year,hazard
1281,123.518351566434,43.248453049607,Current,2024,0.0307325070830718
1282,124.416666850554,43.2484530496071,Current,2024,0.0261071528849552
1283,125.314982134673,43.248453049607,Current,2024,0.029273693867867
1284,126.213297418793,43.248453049607,Current,2024,0.0303885703701892
1285,127.111612702912,43.248453049607,Current,2024,0.0302307041915619
1286,128.009927987032,43.248453049607,Current,2024,0.0286032967214106
1287,128.908243271151,43.248453049607,Current,2024,0.0193987173031777
1288,129.802811080537,43.2568013608888,Current,2024,0.0201696803769152
1289,130.689203399301,43.25753161573,Current,2024,0.0254585308825878
1290,131.180801633405,43.3955850213517,Current,2024,0.0158882629711291
1305,80.5331240840171,42.570150221232,Current,2024,0.0282495419878138
1306,81.2975332128167,42.5906278568488,Current,2024,0.0262857868311788
1307,82.1958484969362,42.5906278568488,Current,2024,0.0261306270470526
1308,83.0941637810557,42.5906278568488,Current,2024,0.0281166672662525
1309,83.9924790651753,42.5906278568488,Current,2024,0.0280758613066794
1310,84.8907943492948,42.5906278568488,Current,2024,0.0217502090501528
1311,85.7891096334143,42.5906278568488,Current,2024,0.0226327726391106
1312,86.6874249175338,42.5906278568488,Current,2024,0.0217461549204311
1313,87.5857402016533,42.5906278568488,Current,2024,0.0256704466938998
1314,88.4840554857729,42.5906278568488,Current,2024,0.0244079531433081
1315,89.3823707698924,42.5906278568488,Current,2024,0.0283662570676616
1316,90.2806860540119,42.5906278568488,Current,2024,0.0237942300957077
